gender,age,location,category,item,quantity,date,unit_price,total_price
male,32,ulster,footwear,nike,4,2018-06-29,107.92,431.68
female,44,ulster,footwear,nike,1,2019-08-25,107.92,107.92
female,35,ulster,phones,gionee,4,2017-12-22,280.99,1123.96
male,38,ulster,electronics,bulb,8,2017-10-11,7.99,63.92
female,46,munster,computers,hp,10,2017-01-16,1082.99,10829.90
female,64,munster,accessories,speakers,3,2019-08-13,78.35,235.05
male,33,connacht,electronics,fan,5,2019-09-30,24.49,122.45
female,64,munster,accessories,headphones,8,2019-04-17,225.39,1803.12
female,18,connacht,computers,dell,5,2018-02-20,1323.49,6617.45
male,58,ulster,accessories,speakers,7,2018-04-23,78.35,548.45
female,37,ulster,footwear,adidas,5,2017-12-04,115.99,579.95
male,40,munster,accessories,camera,4,2018-05-02,174.88,699.52
male,27,ulster,footwear,adidas,10,2017-08-06,115.99,1159.90
female,18,leinster,computers,apple,2,2019-10-24,1672.99,3345.98
male,37,munster,footwear,puma,4,2017-09-06,99.99,399.96
female,52,munster,phones,nokia,6,2019-01-20,420.19,2521.14
male,65,leinster,electronics,cooker,1,2018-05-25,85.99,85.99
female,64,leinster,accessories,camera,5,2017-12-07,174.88,874.40
female,28,connacht,footwear,nike,9,2017-05-25,107.92,971.28
female,51,munster,electronics,cooker,1,2018-06-02,85.99,85.99
female,21,leinster,electronics,washing_machine,8,2019-12-27,219.99,1759.92
female,29,leinster,phones,infinix,3,2019-08-27,340.29,1020.87
female,43,connacht,footwear,nike,4,2018-08-15,107.92,431.68
male,61,connacht,accessories,speakers,2,2017-12-30,78.35,156.70
female,64,munster,computers,lenovo,1,2019-08-21,827.45,827.45
male,22,connacht,electronics,refridgerator,7,2017-06-20,205.99,1441.93
male,48,connacht,phones,nokia,2,2017-10-03,420.19,840.38
male,47,leinster,computers,apple,7,2018-10-25,1672.99,11710.93
male,25,munster,footwear,adidas,8,2018-12-08,115.99,927.92
male,61,munster,computers,dell,9,2019-08-09,1323.49,11911.41
female,63,connacht,accessories,camera,7,2018-02-28,174.88,1224.16
female,35,munster,computers,dell,2,2017-03-16,1323.49,2646.98
male,55,leinster,electronics,fan,10,2017-12-29,24.49,244.90
female,36,ulster,electronics,cooker,2,2019-08-03,85.99,171.98
male,43,munster,computers,apple,1,2019-03-17,1672.99,1672.99
female,38,leinster,phones,iphone,7,2017-08-01,910.99,6376.93
female,60,munster,footwear,adidas,4,2017-03-27,115.99,463.96
female,57,ulster,footwear,nike,9,2018-10-30,107.92,971.28
male,32,leinster,phones,huawei,3,2017-06-30,750.99,2252.97
female,48,munster,computers,dell,7,2019-02-14,1323.49,9264.43
female,53,connacht,accessories,headphones,5,2018-04-13,225.39,1126.95
female,45,ulster,phones,huawei,5,2017-09-21,750.99,3754.95
male,24,connacht,phones,gionee,9,2019-03-18,280.99,2528.91
male,62,connacht,computers,dell,6,2017-01-28,1323.49,7940.94
male,22,ulster,phones,gionee,1,2017-09-22,280.99,280.99
male,20,connacht,phones,infinix,3,2018-12-01,340.29,1020.87
female,19,leinster,accessories,camera,1,2018-05-17,174.88,174.88
male,25,munster,accessories,headphones,5,2018-11-29,225.39,1126.95
male,48,munster,accessories,headphones,8,2018-08-03,225.39,1803.12
male,45,munster,accessories,speakers,10,2017-03-12,78.35,783.50
female,42,connacht,footwear,nike,9,2018-01-13,107.92,971.28
male,64,ulster,electronics,fan,10,2018-11-24,24.49,244.90
female,47,connacht,accessories,headphones,2,2019-11-09,225.39,450.78
female,51,leinster,computers,dell,8,2017-05-17,1323.49,10587.92
female,65,connacht,accessories,headphones,1,2018-10-26,225.39,225.39
male,48,ulster,footwear,puma,10,2017-12-22,99.99,999.90
female,48,ulster,electronics,iron,7,2018-01-05,59.60,417.20
male,20,leinster,accessories,headphones,2,2019-10-04,225.39,450.78
female,52,leinster,footwear,puma,7,2017-07-31,99.99,699.93
female,35,munster,footwear,nike,7,2019-06-18,107.92,755.44
female,18,ulster,computers,asus,3,2019-06-16,984.34,2953.02
male,65,munster,computers,hp,6,2017-01-28,1082.99,6497.94
male,43,connacht,accessories,camera,9,2018-02-02,174.88,1573.92
female,38,ulster,computers,asus,4,2017-10-14,984.34,3937.36
male,62,connacht,phones,gionee,4,2018-11-19,280.99,1123.96
female,44,ulster,footwear,adidas,5,2019-01-07,115.99,579.95
female,57,connacht,phones,nokia,7,2017-02-12,420.19,2941.33
male,60,munster,phones,tecno,5,2018-08-14,300.99,1504.95
male,35,leinster,computers,apple,4,2017-04-30,1672.99,6691.96
female,45,ulster,footwear,adidas,6,2018-12-23,115.99,695.94
female,53,leinster,footwear,puma,8,2019-05-22,99.99,799.92
female,25,ulster,computers,dell,6,2019-04-05,1323.49,7940.94
female,27,ulster,electronics,bulb,5,2019-12-23,7.99,39.95
female,56,ulster,computers,lenovo,3,2018-09-03,827.45,2482.35
male,41,connacht,electronics,iron,1,2019-12-24,59.60,59.60
male,65,munster,accessories,headphones,9,2017-09-24,225.39,2028.51
male,31,ulster,computers,apple,2,2018-02-19,1672.99,3345.98
female,55,connacht,footwear,puma,7,2017-01-16,99.99,699.93
male,63,connacht,accessories,speakers,5,2018-11-20,78.35,391.75
female,65,ulster,electronics,washing_machine,4,2019-07-30,219.99,879.96
male,33,munster,computers,apple,4,2017-06-23,1672.99,6691.96
male,19,leinster,phones,gionee,9,2017-05-24,280.99,2528.91
female,62,ulster,footwear,nike,10,2017-10-05,107.92,1079.20
male,48,connacht,computers,dell,8,2019-10-19,1323.49,10587.92
female,36,leinster,computers,dell,6,2017-08-17,1323.49,7940.94
male,22,munster,footwear,puma,3,2017-10-30,99.99,299.97
female,21,ulster,accessories,camera,8,2017-05-23,174.88,1399.04
female,25,leinster,accessories,camera,7,2017-01-17,174.88,1224.16
male,26,connacht,computers,dell,5,2017-03-28,1323.49,6617.45
female,54,connacht,footwear,adidas,9,2018-09-28,115.99,1043.91
male,65,leinster,footwear,puma,1,2018-09-18,99.99,99.99
female,48,munster,computers,hp,9,2019-07-07,1082.99,9746.91
male,41,leinster,electronics,fan,4,2017-07-22,24.49,97.96
female,64,leinster,electronics,washing_machine,7,2017-03-29,219.99,1539.93
female,22,connacht,phones,samsung,2,2017-03-21,890.29,1780.58
male,30,connacht,footwear,nike,1,2018-12-22,107.92,107.92
male,34,munster,phones,gionee,7,2017-11-16,280.99,1966.93
female,55,leinster,phones,huawei,9,2019-05-26,750.99,6758.91
female,53,munster,computers,asus,9,2019-02-12,984.34,8859.06
female,25,ulster,phones,samsung,10,2018-02-10,890.29,8902.90
male,39,ulster,phones,samsung,6,2018-02-16,890.29,5341.74
female,45,leinster,computers,dell,1,2017-01-25,1323.49,1323.49
female,61,connacht,phones,infinix,6,2019-08-24,340.29,2041.74
male,51,ulster,accessories,headphones,3,2017-12-22,225.39,676.17
female,33,munster,computers,hp,9,2019-03-11,1082.99,9746.91
female,52,connacht,footwear,puma,8,2018-08-13,99.99,799.92
female,36,connacht,accessories,speakers,4,2019-11-14,78.35,313.40
male,29,leinster,computers,dell,3,2018-12-09,1323.49,3970.47
female,35,leinster,electronics,washing_machine,7,2017-10-23,219.99,1539.93
male,26,munster,electronics,bulb,2,2018-02-10,7.99,15.98
female,37,connacht,computers,lenovo,5,2017-11-17,827.45,4137.25
male,48,munster,footwear,nike,9,2018-09-06,107.92,971.28
female,59,leinster,footwear,nike,10,2018-03-13,107.92,1079.20
male,60,ulster,computers,apple,9,2019-12-18,1672.99,15056.91
male,36,munster,accessories,speakers,1,2018-03-25,78.35,78.35
male,45,leinster,electronics,washing_machine,3,2017-10-04,219.99,659.97
female,63,connacht,computers,hp,6,2018-02-19,1082.99,6497.94
female,20,munster,electronics,refridgerator,6,2017-01-10,205.99,1235.94
male,36,ulster,phones,nokia,3,2019-03-04,420.19,1260.57
male,27,connacht,footwear,puma,5,2019-11-01,99.99,499.95
female,65,leinster,computers,asus,9,2017-05-13,984.34,8859.06
male,51,munster,computers,hp,9,2017-03-12,1082.99,9746.91
female,58,connacht,computers,hp,9,2018-08-03,1082.99,9746.91
female,26,leinster,electronics,bulb,6,2017-06-19,7.99,47.94
female,32,connacht,electronics,washing_machine,10,2018-06-09,219.99,2199.90
female,23,munster,accessories,camera,1,2017-01-28,174.88,174.88
female,29,munster,computers,dell,10,2017-12-11,1323.49,13234.90
female,60,leinster,accessories,camera,6,2017-08-23,174.88,1049.28
male,59,leinster,phones,infinix,3,2018-10-14,340.29,1020.87
male,19,ulster,accessories,speakers,10,2018-08-13,78.35,783.50
male,23,ulster,accessories,speakers,3,2018-02-11,78.35,235.05
male,22,connacht,computers,lenovo,3,2017-06-01,827.45,2482.35
female,21,ulster,electronics,television,10,2017-12-25,185.50,1855.00
female,26,munster,footwear,puma,2,2019-01-10,99.99,199.98
male,42,connacht,footwear,puma,7,2019-09-20,99.99,699.93
female,41,connacht,footwear,nike,4,2017-11-27,107.92,431.68
female,42,leinster,accessories,headphones,6,2017-05-04,225.39,1352.34
female,18,connacht,phones,gionee,3,2017-10-12,280.99,842.97
female,42,connacht,footwear,adidas,10,2017-09-08,115.99,1159.90
male,56,ulster,footwear,adidas,7,2017-08-15,115.99,811.93
female,37,connacht,phones,huawei,9,2018-03-13,750.99,6758.91
male,52,leinster,computers,asus,10,2017-11-15,984.34,9843.40
female,55,connacht,phones,tecno,6,2017-05-17,300.99,1805.94
female,40,munster,electronics,fan,2,2018-05-29,24.49,48.98
female,27,connacht,computers,lenovo,6,2018-02-12,827.45,4964.70
male,65,munster,phones,nokia,2,2018-10-26,420.19,840.38
female,38,munster,footwear,nike,1,2017-03-26,107.92,107.92
female,45,munster,footwear,nike,2,2018-11-01,107.92,215.84
male,26,connacht,accessories,camera,4,2018-12-02,174.88,699.52
male,48,connacht,electronics,cooker,3,2017-12-01,85.99,257.97
male,36,connacht,electronics,refridgerator,1,2018-08-20,205.99,205.99
male,22,connacht,accessories,headphones,3,2018-10-03,225.39,676.17
female,64,ulster,accessories,headphones,6,2018-08-17,225.39,1352.34
female,58,connacht,electronics,cooker,2,2018-12-05,85.99,171.98
female,29,munster,computers,dell,9,2018-06-03,1323.49,11911.41
male,19,munster,footwear,puma,10,2018-05-08,99.99,999.90
male,64,munster,accessories,camera,8,2017-05-03,174.88,1399.04
male,31,munster,footwear,nike,7,2018-08-16,107.92,755.44
male,63,munster,footwear,adidas,10,2017-08-10,115.99,1159.90
male,18,leinster,accessories,headphones,3,2017-07-22,225.39,676.17
female,38,munster,phones,samsung,2,2019-07-20,890.29,1780.58
female,42,connacht,phones,huawei,2,2019-12-14,750.99,1501.98
male,52,connacht,computers,apple,3,2019-08-06,1672.99,5018.97
male,36,munster,computers,apple,5,2017-08-16,1672.99,8364.95
female,49,leinster,electronics,television,3,2019-09-27,185.50,556.50
female,58,ulster,accessories,headphones,4,2017-02-25,225.39,901.56
female,60,ulster,computers,lenovo,5,2019-03-18,827.45,4137.25
female,48,munster,accessories,headphones,10,2017-02-04,225.39,2253.90
female,19,ulster,electronics,television,9,2017-07-03,185.50,1669.50
female,61,connacht,electronics,iron,2,2019-12-09,59.60,119.20
male,47,munster,phones,samsung,5,2019-08-19,890.29,4451.45
female,48,connacht,accessories,camera,3,2017-12-15,174.88,524.64
male,37,ulster,computers,dell,9,2017-07-18,1323.49,11911.41
male,22,ulster,footwear,adidas,3,2018-01-21,115.99,347.97
female,57,leinster,accessories,speakers,4,2018-05-06,78.35,313.40
male,65,connacht,footwear,puma,4,2018-12-19,99.99,399.96
male,39,munster,footwear,nike,8,2017-09-16,107.92,863.36
male,26,connacht,accessories,speakers,9,2019-07-27,78.35,705.15
male,20,leinster,accessories,camera,8,2018-07-09,174.88,1399.04
female,43,ulster,electronics,iron,2,2017-03-05,59.60,119.20
female,58,ulster,electronics,fan,7,2017-09-26,24.49,171.43
female,44,connacht,phones,samsung,7,2018-11-12,890.29,6232.03
male,36,leinster,phones,infinix,5,2017-08-24,340.29,1701.45
male,27,munster,electronics,iron,9,2018-02-20,59.60,536.40
male,37,connacht,computers,asus,6,2018-08-15,984.34,5906.04
male,63,leinster,phones,infinix,3,2018-10-17,340.29,1020.87
male,54,leinster,phones,nokia,4,2018-11-29,420.19,1680.76
male,22,connacht,footwear,adidas,6,2018-09-01,115.99,695.94
female,21,leinster,accessories,speakers,3,2018-09-28,78.35,235.05
female,37,connacht,accessories,speakers,5,2017-06-23,78.35,391.75
female,56,connacht,accessories,headphones,3,2017-12-29,225.39,676.17
male,20,connacht,accessories,speakers,6,2018-07-27,78.35,470.10
male,38,connacht,electronics,washing_machine,10,2017-03-06,219.99,2199.90
male,63,leinster,phones,samsung,8,2017-09-22,890.29,7122.32
female,50,connacht,electronics,washing_machine,4,2018-04-16,219.99,879.96
male,65,connacht,computers,asus,8,2017-03-22,984.34,7874.72
female,39,leinster,computers,lenovo,2,2019-07-18,827.45,1654.90
female,25,ulster,electronics,bulb,5,2017-06-21,7.99,39.95
male,56,leinster,computers,hp,7,2018-02-20,1082.99,7580.93
male,28,connacht,computers,lenovo,4,2018-12-18,827.45,3309.80
female,40,munster,accessories,speakers,10,2017-11-24,78.35,783.50
female,35,ulster,accessories,speakers,1,2018-06-15,78.35,78.35
male,18,munster,electronics,washing_machine,9,2017-05-18,219.99,1979.91
female,59,munster,electronics,iron,1,2018-04-14,59.60,59.60
male,27,leinster,computers,apple,9,2018-12-09,1672.99,15056.91
female,46,munster,phones,samsung,9,2017-04-04,890.29,8012.61
female,39,leinster,electronics,washing_machine,1,2017-06-17,219.99,219.99
male,45,munster,electronics,iron,10,2017-07-05,59.60,596.00
female,41,leinster,electronics,iron,7,2017-07-03,59.60,417.20
male,43,ulster,footwear,nike,6,2017-11-17,107.92,647.52
male,29,munster,footwear,adidas,6,2017-02-28,115.99,695.94
male,25,leinster,footwear,nike,4,2017-11-05,107.92,431.68
female,52,munster,footwear,puma,9,2017-04-01,99.99,899.91
female,51,ulster,phones,iphone,10,2018-03-02,910.99,9109.90
male,30,ulster,electronics,fan,2,2019-03-05,24.49,48.98
female,18,munster,computers,lenovo,9,2017-01-27,827.45,7447.05
female,62,connacht,electronics,iron,8,2017-07-22,59.60,476.80
female,19,ulster,electronics,cooker,9,2017-08-21,85.99,773.91
male,45,leinster,phones,samsung,6,2019-09-29,890.29,5341.74
male,42,munster,electronics,washing_machine,1,2019-06-14,219.99,219.99
female,30,ulster,phones,huawei,7,2017-07-09,750.99,5256.93
male,63,ulster,phones,infinix,2,2019-11-01,340.29,680.58
female,27,munster,phones,infinix,5,2018-10-27,340.29,1701.45
male,60,ulster,electronics,bulb,8,2018-10-27,7.99,63.92
female,38,leinster,footwear,adidas,10,2017-03-06,115.99,1159.90
female,25,munster,computers,asus,10,2018-11-07,984.34,9843.40
female,53,munster,electronics,television,5,2018-07-19,185.50,927.50
male,58,connacht,footwear,adidas,5,2017-04-13,115.99,579.95
male,37,munster,footwear,nike,3,2017-10-13,107.92,323.76
male,33,ulster,footwear,adidas,7,2017-12-29,115.99,811.93
male,36,ulster,footwear,adidas,9,2017-06-07,115.99,1043.91
female,33,leinster,phones,infinix,8,2019-10-24,340.29,2722.32
male,22,munster,phones,nokia,4,2019-09-27,420.19,1680.76
female,26,munster,electronics,television,4,2018-01-08,185.50,742.00
female,64,leinster,phones,samsung,3,2017-12-06,890.29,2670.87
male,19,munster,accessories,speakers,7,2017-06-04,78.35,548.45
male,35,leinster,phones,gionee,2,2017-10-31,280.99,561.98
female,42,munster,electronics,bulb,2,2017-05-02,7.99,15.98
female,38,ulster,computers,hp,3,2019-05-22,1082.99,3248.97
male,28,leinster,phones,iphone,3,2017-08-10,910.99,2732.97
female,65,ulster,electronics,fan,4,2019-08-28,24.49,97.96
female,58,munster,computers,lenovo,10,2017-05-26,827.45,8274.50
male,58,connacht,phones,gionee,2,2018-10-25,280.99,561.98
male,33,leinster,accessories,camera,9,2019-11-02,174.88,1573.92
male,39,leinster,electronics,bulb,8,2018-07-11,7.99,63.92
male,52,leinster,phones,infinix,5,2018-04-13,340.29,1701.45
male,43,munster,electronics,bulb,7,2018-06-09,7.99,55.93
male,57,ulster,electronics,fan,8,2017-08-20,24.49,195.92
male,26,leinster,computers,asus,5,2017-11-04,984.34,4921.70
male,20,connacht,computers,apple,7,2018-05-09,1672.99,11710.93
male,35,leinster,computers,lenovo,9,2017-07-19,827.45,7447.05
female,29,leinster,electronics,iron,2,2018-06-21,59.60,119.20
female,36,ulster,electronics,bulb,3,2017-01-08,7.99,23.97
female,21,leinster,footwear,adidas,10,2019-07-29,115.99,1159.90
male,47,leinster,phones,gionee,6,2017-10-02,280.99,1685.94
male,21,leinster,electronics,refridgerator,6,2019-09-01,205.99,1235.94
male,42,ulster,computers,apple,2,2017-03-28,1672.99,3345.98
male,24,munster,phones,infinix,3,2018-01-11,340.29,1020.87
female,35,connacht,accessories,camera,1,2019-02-26,174.88,174.88
female,31,munster,phones,iphone,3,2017-06-04,910.99,2732.97
male,23,connacht,accessories,camera,7,2018-07-30,174.88,1224.16
male,44,leinster,footwear,adidas,4,2017-03-17,115.99,463.96
male,61,connacht,electronics,bulb,8,2017-04-17,7.99,63.92
male,55,leinster,footwear,adidas,6,2017-05-20,115.99,695.94
female,57,connacht,electronics,iron,3,2019-09-25,59.60,178.80
female,45,connacht,phones,nokia,8,2018-11-19,420.19,3361.52
male,57,leinster,footwear,nike,1,2017-11-07,107.92,107.92
male,63,munster,electronics,iron,5,2019-12-18,59.60,298.00
male,65,munster,footwear,adidas,3,2017-11-06,115.99,347.97
female,52,ulster,computers,hp,4,2019-11-13,1082.99,4331.96
male,52,leinster,footwear,adidas,7,2017-07-17,115.99,811.93
male,49,leinster,phones,infinix,3,2018-03-25,340.29,1020.87
male,57,ulster,footwear,puma,8,2019-07-18,99.99,799.92
female,34,munster,phones,iphone,1,2017-05-08,910.99,910.99
male,36,ulster,phones,tecno,6,2019-05-20,300.99,1805.94
female,52,munster,computers,hp,4,2019-02-07,1082.99,4331.96
male,27,munster,computers,apple,6,2019-03-24,1672.99,10037.94
male,38,munster,electronics,fan,3,2018-07-09,24.49,73.47
male,48,ulster,accessories,headphones,8,2018-04-30,225.39,1803.12
male,56,connacht,phones,huawei,6,2019-09-27,750.99,4505.94
female,50,munster,electronics,television,5,2019-12-26,185.50,927.50
female,34,leinster,electronics,washing_machine,4,2018-10-25,219.99,879.96
female,49,connacht,electronics,cooker,9,2018-02-14,85.99,773.91
female,65,ulster,accessories,camera,1,2017-11-10,174.88,174.88
male,28,ulster,electronics,refridgerator,7,2018-07-12,205.99,1441.93
female,34,ulster,accessories,headphones,4,2018-05-17,225.39,901.56
male,65,ulster,footwear,nike,2,2017-09-20,107.92,215.84
female,43,leinster,accessories,camera,5,2018-01-20,174.88,874.40
male,31,connacht,phones,gionee,9,2018-12-27,280.99,2528.91
female,60,ulster,electronics,bulb,9,2019-03-22,7.99,71.91
female,42,connacht,phones,samsung,10,2017-07-13,890.29,8902.90
female,57,ulster,footwear,nike,10,2017-09-08,107.92,1079.20
male,40,connacht,computers,hp,2,2019-12-06,1082.99,2165.98
male,42,ulster,footwear,adidas,8,2018-07-14,115.99,927.92
female,41,ulster,electronics,washing_machine,10,2018-07-09,219.99,2199.90
male,35,leinster,footwear,puma,2,2018-08-13,99.99,199.98
female,27,munster,computers,asus,2,2018-12-09,984.34,1968.68
female,64,connacht,footwear,puma,1,2018-12-08,99.99,99.99
female,43,ulster,phones,iphone,6,2019-12-10,910.99,5465.94
male,31,connacht,electronics,bulb,9,2019-11-12,7.99,71.91
